SeniorCitizen,tenure,MonthlyCharges,TotalCharges,is_new_customer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.0414793224292365,1.1322511088118363,1.5348904542635964,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,-1.1764057975336137,0.6797294399417899,-0.8636189935938625,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,-1.1176339194078513,-1.3136845667636836,-0.9569724552974074,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-1.0716972948988246,-1.4926827617688423,-0.9572819914584879,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-1.0655660164490206,0.6319303713360628,-0.7918139279008382,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2710958319196584,-0.4899648686628543,-0.9812431187404088,0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.0373893371192475,0.4890260161827066,-0.754408622611318,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.25389947594761886,0.15473874534507356,-0.20437557351137098,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2816237461508113,-1.4647028874200572,-1.0012826907436296,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.2043649178131033,1.2394389653152122,0.700020067411183,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.7021950912746115,-0.8654299069537909,-0.7270705720860301,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,-1.2816237461508113,-1.5150015767269365,-1.0019482017928794,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0.11072144693710897,1.2091836075795317,0.5358220961546644,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2496509591536709,-1.1097580300083254,-0.9784638216342862,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-1.2409180113122174,0.18702405433840272,-0.9471885153330959,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.5297152380104722,1.1994252274277812,-0.1563811805730856,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.242167052958634,-0.4762800200678633,-0.9696747193459943,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-1.1710004757880006,-0.5160416870921721,-0.9352321857745005,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.983533239456159,0.6455240203840503,-0.6691144129991662,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,-1.2816237461508113,0.1571654401685916,-0.9798234577633599,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.183426973366836,-1.3224310630548535,-0.9774623891613273,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,-0.9662212273364262,0.6439861256946591,-0.6921032174638287,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.1903143678875172,-0.4255163540479628,-0.9415147548854604,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.2682735093166166,1.0056009931458527,0.07001376977558885,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,0.29093349139546826,-0.29667159840100665,-0.004132226753376364,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.05704279883413327,0.753097437532317,0.19640985889023785,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,-1.0853917074549193,0.34131390080207763,-0.8241998685168972,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.256707732518938,1.0752207681897767,-0.9454779721605746,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2816237461508113,0.29487171611231194,-0.9780014411371921,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.26605687411125,1.283983197828466,1.9246397573254166,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.1188008067964355,0.8257416305084169,-0.8027015574807397,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.9967646936086436,0.617716686356812,-0.7119204394478617,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2816237461508113,-0.575275111791359,-0.9895145110883079,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,-1.2816237461508113,0.32154043191490506,-0.9776485825382802,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.789507690196757,0.8834937845682027,-0.48583688367252326,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1,-1.2067806678661965,0.6452889154080756,-0.9008746103151545,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,-1.1119985253817863,1.1660604656643254,-0.7793464165630093,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.6396758923596985,0.8894298784204615,-0.32840513063361215,0,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,0.5094285867473239,0.8722102186755829,0.8058421510239302,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.9063865212993131,0.5005861260485126,-0.6341140764720814,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.2717918115187512,-0.9842604872637426,-0.9920042339720729,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.7245279048168368,0.8334465316070814,-0.44060349456422016,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.0095480983538747,0.14715014857645098,-0.7747492095649872,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,-1.218315037092509,0.9462516353718055,-0.9176736534506609,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.5270719577121736,1.311091199968749,2.1391597009426087,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.2816237461508113,-1.4840048075980483,-1.0015380779381509,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-1.2816237461508113,0.1385060956508786,-0.9800703429231805,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.4244532845752606,1.1868974481442165,0.003195031207102943,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1.0067685790812968,1.291057987513914,1.5446375191306385,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1.3547155980425656,0.7074890665475879,1.4361333970182975,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.0503062249712456,0.4858418543314666,-0.771943168629279,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,-1.2816237461508113,0.17455122244405274,-0.9795934233357513,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.1689747351184137,-0.4704257040556141,-0.9168323735623843,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True
0,-1.2275109803703064,-1.3462089138036866,-0.9857457724468421,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2171367075901327,-1.235148692450846,-0.9797446970544598,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.101446568063403,-1.2210298525213743,-0.9430215170564236,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.1188008067964355,-1.4819905205004744,-0.9579651000087087,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.8149624770848451,0.285273154235651,-0.6083417214160348,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.9118130680744159,0.1421578717121777,-0.7065853515008478,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1,-0.7466880918127958,0.30541835028625286,-0.5678032920972315,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2409180113122174,-0.544379958351726,-0.9701163649516628,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.0971641193590362,0.9543492232125964,-0.7952576612995874,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.5331096341167594,0.25745842740918584,-0.37126751986638423,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.255921374971625,0.7004764913536862,-0.9533673895809869,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,-1.0484804911776093,0.952497678728389,-0.7401221435172212,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,-0.9199693563097949,0.7100258281216741,-0.6376616936961285,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.9250197405661212,1.1669257733997407,-0.586288153075026,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2816237461508113,0.6097077592440391,-0.9738357885467658,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-1.254644252763027,0.3084428016646551,-0.955880156150481,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.1769500030656974,0.1819892113796862,-0.9002374918702395,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.2077551886445232,1.3293872210092683,1.8642167860423315,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,-1.1523833822192913,0.1606303333814307,-0.8909621835745779,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2816237461508113,-0.5466778846802443,-0.9891361360077121,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.7482025584098622,-0.007804010362241572,-0.5948051529984832,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,-1.2816237461508113,-0.6490184425222454,-0.9904902224256443,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2215182764846333,0.7914309463756457,-0.910447454178166,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.2645569850860503,-1.3292428440796578,-0.9962689194757155,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2816237461508113,-1.3430575493162251,-0.9996731792888897,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2563159463217461,-1.3446434497244144,-0.9931610043139366,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.8406955941643409,0.706932327765235,0.9961632608982176,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.9689949568345955,-0.33704725565823895,-0.7972472315180631,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,-0.4268033145403377,-0.35140667231957196,-0.510549974167007,0,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.13262158662155094,1.1575001301075059,0.5373540872631274,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.5703789177364238,0.3350833536570108,-0.40857297714307134,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.1079583492069578,0.3278995363772157,-0.8356560217291964,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.47400814436568994,-0.15862302590055308,-0.47156845708532924,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2816237461508113,-1.5039255632238326,-1.0018016530563312,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-1.2816237461508113,0.7578357232653359,-0.9718758806820181,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.2816237461508113,0.3158807939930404,-0.9777234662305525,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2670827102731084,-1.4866688396308043,-0.9985658907378878,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-1.262491175740293,-1.4919135671042079,-0.9977114408428231,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.8733532690204621,0.824093101700026,1.0618887802191723,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,-1.2273734545047452,0.4325544848871535,-0.9258275235881159,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.5400373598542632,1.0095843784479037,0.8911973370000084,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.6332436501371266,-1.0485787673451885,-0.7985041053311223,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1,-1.2816237461508113,0.3687462416579528,-0.9770239939375494,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2468214004166551,0.5098167356200668,-0.9510203646218938,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.0205860348582367,0.6319070076956492,-0.7554632613392305,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,-0.5649413034970092,-1.2371125985961966,-0.7685688077725514,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0.7715041084575894,0.7719773066406499,0.9661273859555753,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.9567565836785658,0.6824162860656118,-0.6662804752221452,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.8738463826247017,1.018330294702482,-0.5505365709004948,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.870568037416611,0.2502026354224719,-0.612292611882015,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
1,-0.6958852460808675,0.9836303025227872,-0.36666869153153275,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.8772926078571551,0.8554471668830037,-0.5745770679103936,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.2052048164064717,-1.3320920033333767,-0.9815868411151466,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9855234971012623,0.377726686411519,-0.7353575994151796,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-1.2816237461508113,0.15953393811143546,-0.9797921197389937,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.7749562638704168,0.17857075856953172,-0.5937075347523901,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.167635240127268,-1.3480272276243281,-0.9703130273479319,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.9228655456299404,-1.493852272525558,-0.9253375863397685,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.7826143500634345,0.1990892043853519,-0.6301669308336564,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-0.9002938032062272,0.9403320736530493,-0.5809814107645563,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.7053103239596938,0.9003139247921338,-0.4267781962172707,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.35080796816885546,1.0578588573280303,0.010970484392213223,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.1575089022277538,-1.5103680314596395,-0.4917508179506401,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.6973191488537355,0.8282544298451989,-0.43176623404830594,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,-1.1449470896472178,0.682331825392156,-0.8554009259874086,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True
0,-1.2816237461508113,0.16031111958874522,-0.9797818367103989,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.3420091853109593,1.4358872360581896,2.130801188891267,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,-0.6550702036775871,1.2517221631077369,-0.30376110214608737,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.2437150520574336,0.3811985565094523,-0.9417153066199895,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.4737015722308603,-0.5522708844236179,-0.5618342508486518,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-1.0780950719578415,0.840685174522562,-0.7855800472487924,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.4819273035596945,0.8279203575063754,1.704764989464708,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.5385879431229756,0.669882665969603,-0.2984497347283296,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.2816237461508113,-1.4801415047224447,-1.001486961879547,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2816237461508113,-0.6825411015434243,-0.9909337667860693,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.8374564853393416,0.6893285991522807,-0.5753573223483233,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.4049547531963917,0.8939219534026511,1.6909644005463564,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0,-1.1188008067964355,0.6134202261511521,-0.8310750471118349,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.9949532908276375,0.6726579206776916,-0.7332019250851106,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,-1.2816237461508113,-0.6406608685968492,-0.990379641854482,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1.4734043478375174,1.1137228357282165,1.9757983963364087,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
1,-0.2613659462559684,0.3067568126101443,-0.1632600754287551,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.8989153444047318,0.5056504978169147,-0.649018957715428,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,-1.188019071082616,-0.6579770980624747,-0.9395718543239632,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2816237461508113,-0.6534634991705013,-0.990549035773561,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.983818108033885,-1.3684915824954156,-0.44714807469208273,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True
0,0.3772060611311236,1.4291988908754993,0.9798879835425859,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-1.2816237461508113,0.925402212342488,-0.96965877817892,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.3220772203671587,1.2597726573408312,1.8881313396778723,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,-0.7353131553622735,0.83639987691255,-0.44577159337410877,0,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0.1703969313463124,0.9585198752100347,0.5092253050658768,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.5418003169312391,1.243145652960242,1.0504989055871774,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.8338131066252031,1.491801972837415,1.5450559747069357,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
0,-1.1041854921437109,0.6576668847266353,-0.8064753209098807,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.3573351004729335,1.671559097257376,2.3182813499902815,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.1743037011303027,1.1437240807945053,0.6209461492687101,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.16221784555012284,1.1757806319505804,0.2767176552526633,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.945157147041079,1.0053331553357678,-0.6448597350992195,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.5012312224788629,1.1918822346588513,-0.09491711084342891,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
1,1.0854815003344116,0.6540349180219331,1.1580643392359644,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,-1.0484069013169672,1.0260613793349638,-0.7097676294458304,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.9379253501256499,1.2038859124283599,-0.5853965640092287,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.0030993759859599,0.9827305380288015,-0.6955625344557481,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.21731037667276265,-0.1994984611409309,-0.27590845475179787,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True
0,0.73843525978052,1.293840931606881,1.2106144623505475,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.20398332882693876,1.2592577793960182,0.23713688810323127,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
0,1.3818662252762055,0.4440084193746758,1.254766884410535,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.0594471803874859,-1.492283385256127,-0.9535118804342979,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
